EID,GPU Duration (µs),Input Vertices Read,Input Primitives,GS Primitives,Rasterizer Invocations,Rasterized Primitives,Samples Passed,VS Invocations,TCS Invocations,TES Invocations,GS Invocations,PS Invocations,CS Invocations
10,1.04,0,0,0,0,0,0,0,0,0,0,0,0
12,4.04,0,0,0,0,0,0,0,0,0,0,0,0
21,16.32,3,1,0,1,4,921600,3,0,0,0,921600,0
27,4.12,0,0,0,0,0,0,0,0,0,0,0,0
28,5.92,0,0,0,0,0,0,0,0,0,0,0,0
29,7.76,0,0,0,0,0,0,0,0,0,0,0,0
44,6.76,10920,3640,0,3640,0,0,3371,0,0,0,0,0
45,4.64,1404,468,0,468,0,0,533,0,0,0,0,0
46,4.04,6633,2211,0,2211,0,0,1577,0,0,0,0,0
47,3.40,4086,1362,0,1362,0,0,966,0,0,0,0,0
48,27.48,324,108,0,108,317,130082,130,0,0,0,332757,0
49,38.08,840,280,0,280,595,76428,568,0,0,0,187566,0
50,48.44,6996,2332,0,2332,2072,64022,2113,0,0,0,308676,0
51,47.84,4368,1456,0,1456,77,1139,1750,0,0,0,3260,0
52,57.12,8688,2896,0,2896,2563,65498,3277,0,0,0,306023,0
53,48.68,48,16,0,16,40,17012,16,0,0,0,115412,0
54,45.40,6996,2332,0,2332,1849,100220,2113,0,0,0,241895,0
55,30.40,3288,1096,0,1096,764,9896,1200,0,0,0,26484,0
56,51.20,11040,3680,0,3680,4113,184830,6468,0,0,0,636484,0
57,43.48,612,204,0,204,241,29291,218,0,0,0,73822,0
58,42.64,612,204,0,204,237,25899,214,0,0,0,92456,0
59,32.36,444,148,0,148,0,0,142,0,0,0,0,0
60,31.16,480,160,0,160,0,0,132,0,0,0,0,0
61,12.28,336,112,0,112,0,0,124,0,0,0,0,0
62,9.40,480,160,0,160,0,0,132,0,0,0,0,0
63,5.72,336,112,0,112,0,0,124,0,0,0,0,0
64,5.12,480,160,0,160,0,0,132,0,0,0,0,0
65,4.56,336,112,0,112,0,0,124,0,0,0,0,0
66,4.08,480,160,0,160,0,0,132,0,0,0,0,0
67,3.52,336,112,0,112,0,0,124,0,0,0,0,0
68,3.08,480,160,0,160,0,0,132,0,0,0,0,0
69,2.52,336,112,0,112,0,0,124,0,0,0,0,0
70,2.04,480,160,0,160,0,0,132,0,0,0,0,0
71,1.68,336,112,0,112,0,0,124,0,0,0,0,0
72,1.44,480,160,0,160,0,0,132,0,0,0,0,0
73,1.44,336,112,0,112,0,0,124,0,0,0,0,0
74,1.40,480,160,0,160,0,0,132,0,0,0,0,0
75,1.44,336,112,0,112,0,0,124,0,0,0,0,0
76,1.40,480,160,0,160,0,0,132,0,0,0,0,0
77,1.40,336,112,0,112,0,0,124,0,0,0,0,0
78,1.48,1320,440,0,440,0,0,892,0,0,0,0,0
79,3.00,96,32,0,32,40,1476,56,0,0,0,15525,0
80,3.36,840,280,0,280,13,4,568,0,0,0,80,0
81,36.96,162,54,0,54,83,152550,66,0,0,0,680135,0
82,36.40,726,242,0,242,0,0,318,0,0,0,0,0
83,35.84,72,24,0,24,0,0,48,0,0,0,0,0
84,35.16,246,82,0,82,0,0,98,0,0,0,0,0
85,34.48,72,24,0,24,0,0,48,0,0,0,0,0
86,10.00,1668,556,0,556,367,9632,710,0,0,0,26853,0
87,10.60,150,50,0,50,140,1965,92,0,0,0,17024,0
88,11.96,10224,3408,0,3408,1036,2565,5959,0,0,0,10442,0
89,11.56,150,50,0,50,0,0,92,0,0,0,0,0
90,11.56,15,5,0,5,0,0,7,0,0,0,0,0
91,9.60,4080,1360,0,1360,1012,8453,1861,0,0,0,26170,0
92,32.52,11208,3736,0,3736,3690,130370,3905,0,0,0,527955,0
93,49.00,69624,23208,0,23208,18374,108076,24320,0,0,0,394684,0
94,48.48,54,18,0,18,0,0,36,0,0,0,0,0
95,47.96,192,64,0,64,76,1897,120,0,0,0,24114,0
96,47.28,16368,5456,0,5456,945,706,4500,0,0,0,2533,0
97,22.52,83388,27796,0,27796,9,3,22767,0,0,0,17,0
98,7.80,16512,5504,0,5504,2324,11859,3868,0,0,0,51081,0
99,9.80,16512,5504,0,5504,5218,8824,3868,0,0,0,40601,0
100,10.72,16512,5504,0,5504,5671,4954,3868,0,0,0,23806,0
101,12.20,16512,5504,0,5504,4624,2860,3868,0,0,0,15588,0
102,13.80,16512,5504,0,5504,5769,8679,3868,0,0,0,36820,0
103,18.60,16512,5504,0,5504,6550,16034,3868,0,0,0,67637,0
104,24.16,16512,5504,0,5504,6788,32366,3868,0,0,0,136812,0
105,24.72,16512,5504,0,5504,1738,15554,3868,0,0,0,54626,0
106,23.24,33120,11040,0,11040,3607,863,9401,0,0,0,3637,0
107,20.92,14592,4864,0,4864,0,0,3455,0,0,0,0,0
108,16.96,13824,4608,0,4608,0,0,3278,0,0,0,0,0
109,10.00,14592,4864,0,4864,0,0,3455,0,0,0,0,0
110,6.12,14592,4864,0,4864,0,0,3455,0,0,0,0,0
111,4.00,13824,4608,0,4608,550,0,3278,0,0,0,0,0
112,4.92,14592,4864,0,4864,2153,9,3455,0,0,0,2249,0
113,4.60,13824,4608,0,4608,0,0,3278,0,0,0,0,0
114,4.04,14592,4864,0,4864,0,0,3455,0,0,0,0,0
115,6.12,13824,4608,0,4608,1061,1626,3278,0,0,0,8204,0
116,7.44,14592,4864,0,4864,2517,3802,3455,0,0,0,24062,0
117,7.48,24,8,0,8,0,0,16,0,0,0,0,0
118,6.88,14871,4957,0,4957,23,11,3610,0,0,0,41,0
119,6.36,24,8,0,8,0,0,16,0,0,0,0,0
120,5.76,14871,4957,0,4957,0,0,3603,0,0,0,0,0
121,5.20,24,8,0,8,0,0,16,0,0,0,0,0
122,4.60,14871,4957,0,4957,0,0,3610,0,0,0,0,0
123,4.08,24,8,0,8,0,0,16,0,0,0,0,0
124,3.48,14871,4957,0,4957,0,0,3603,0,0,0,0,0
125,3.00,1404,468,0,468,0,0,533,0,0,0,0,0
126,2.44,6633,2211,0,2211,0,0,1577,0,0,0,0,0
127,1.92,1404,468,0,468,0,0,533,0,0,0,0,0
128,1.56,6633,2211,0,2211,0,0,1577,0,0,0,0,0
129,1.48,1404,468,0,468,0,0,533,0,0,0,0,0
130,1.60,6633,2211,0,2211,0,0,1577,0,0,0,0,0
131,4.68,1200,400,0,400,0,0,450,0,0,0,0,0
132,3.64,6633,2211,0,2211,0,0,1577,0,0,0,0,0
133,1.68,1200,400,0,400,0,0,450,0,0,0,0,0
134,1.60,6633,2211,0,2211,0,0,1577,0,0,0,0,0
135,6.44,1200,400,0,400,0,0,450,0,0,0,0,0
136,5.56,6633,2211,0,2211,0,0,1577,0,0,0,0,0
137,4.20,1200,400,0,400,0,0,450,0,0,0,0,0
138,2.88,6633,2211,0,2211,0,0,1577,0,0,0,0,0
139,5.32,27552,9184,0,9184,2044,1085,6624,0,0,0,12910,0
140,6.72,4563,1521,0,1521,1720,5957,1085,0,0,0,13388,0
141,9.68,4086,1362,0,1362,1617,10324,966,0,0,0,31113,0
142,9.24,4563,1521,0,1521,0,0,1085,0,0,0,0,0
143,8.84,4086,1362,0,1362,0,0,966,0,0,0,0,0
144,35.60,84,28,0,28,40,136445,50,0,0,0,1145928,0
145,32.92,43452,14484,0,14484,0,0,12330,0,0,0,0,0
146,42.88,30,10,0,10,20,69963,20,0,0,0,558464,0
185,1.84466E+17,65520,21840,0,21840,5530,205590,20226,0,0,0,0,0
186,0.00,8424,2808,0,2808,545,4868,3198,0,0,0,0,0
187,0.00,39798,13266,0,13266,2244,6694,9462,0,0,0,0,0
188,0.00,24516,8172,0,8172,1645,32718,5796,0,0,0,0,0
189,0.00,1944,648,0,648,521,5108950,780,0,0,0,0,0
190,0.00,5040,1680,0,1680,1131,343974,3408,0,0,0,0,0
191,0.00,41976,13992,0,13992,7322,35662612,12678,0,0,0,0,0
192,0.00,26208,8736,0,8736,3024,728061,10500,0,0,0,0,0
193,0.00,52128,17376,0,17376,7505,868383,19662,0,0,0,0,0
194,0.00,288,96,0,96,104,0,96,0,0,0,0,0
195,0.00,41976,13992,0,13992,7435,21334,12678,0,0,0,0,0
196,0.00,19728,6576,0,6576,2304,0,7200,0,0,0,0,0
197,0.00,66240,22080,0,22080,7972,19229,38808,0,0,0,0,0
198,0.00,3672,1224,0,1224,927,0,1308,0,0,0,0,0
199,0.00,3672,1224,0,1224,925,0,1284,0,0,0,0,0
200,0.00,2664,888,0,888,667,0,852,0,0,0,0,0
201,0.00,2880,960,0,960,239,0,792,0,0,0,0,0
202,0.00,2016,672,0,672,141,0,744,0,0,0,0,0
203,0.00,2880,960,0,960,253,0,792,0,0,0,0,0
204,0.00,2016,672,0,672,151,0,744,0,0,0,0,0
205,0.00,2880,960,0,960,225,0,792,0,0,0,0,0
206,0.00,2016,672,0,672,138,0,744,0,0,0,0,0
207,0.00,2880,960,0,960,218,0,792,0,0,0,0,0
208,0.00,2016,672,0,672,179,0,744,0,0,0,0,0
209,0.00,2880,960,0,960,190,0,792,0,0,0,0,0
210,1.73140E+12,2016,672,0,672,112,0,744,0,0,0,0,0
211,1.73140E+12,2880,960,0,960,241,0,792,0,0,0,0,0
212,1.73140E+12,2016,672,0,672,122,0,744,0,0,0,0,0
213,5.28,2880,960,0,960,255,0,792,0,0,0,0,0
214,5.08,2016,672,0,672,134,0,744,0,0,0,0,0
215,5.12,2880,960,0,960,236,0,792,0,0,0,0,0
216,4.88,2016,672,0,672,150,0,744,0,0,0,0,0
217,5.04,2880,960,0,960,240,0,792,0,0,0,0,0
218,4.92,2016,672,0,672,93,0,744,0,0,0,0,0
219,7.24,7920,2640,0,2640,1287,0,5352,0,0,0,0,0
220,1.84466E+17,576,192,0,192,220,0,336,0,0,0,0,0
221,0.00,5040,1680,0,1680,1172,0,3408,0,0,0,0,0
222,0.00,972,324,0,324,432,40427388,396,0,0,0,0,0
223,0.00,4356,1452,0,1452,405,38875,1908,0,0,0,0,0
224,0.00,432,144,0,144,36,195,288,0,0,0,0,0
225,0.00,1476,492,0,492,210,34006,588,0,0,0,0,0
226,0.00,432,144,0,144,46,916,288,0,0,0,0,0
227,0.00,10008,3336,0,3336,1544,116402,4260,0,0,0,0,0
228,0.00,900,300,0,300,372,0,552,0,0,0,0,0
229,0.00,61344,20448,0,20448,5460,585935,35754,0,0,0,0,0
230,0.00,900,300,0,300,372,1197171,552,0,0,0,0,0
231,0.00,90,30,0,30,76,23870861,42,0,0,0,0,0
232,0.00,24480,8160,0,8160,3168,4057295,11166,0,0,0,0,0
233,0.00,67248,22416,0,22416,8644,1485,23430,0,0,0,0,0
234,0.00,417744,139248,0,139248,30923,17714,145920,0,0,0,0,0
235,0.00,324,108,0,108,38,3679,216,0,0,0,0,0
236,0.00,1152,384,0,384,432,0,720,0,0,0,0,0
237,0.00,98208,32736,0,32736,7297,0,27000,0,0,0,0,0
238,0.00,500328,166776,0,166776,35676,156355,136602,0,0,0,0,0
239,0.00,99072,33024,0,33024,6047,0,23208,0,0,0,0,0
240,0.00,99072,33024,0,33024,6549,0,23208,0,0,0,0,0
241,0.00,99072,33024,0,33024,7293,0,23208,0,0,0,0,0
242,0.00,99072,33024,0,33024,8916,1364,23208,0,0,0,0,0
243,0.00,99072,33024,0,33024,9655,0,23208,0,0,0,0,0
244,0.00,99072,33024,0,33024,7841,0,23208,0,0,0,0,0
245,0.00,99072,33024,0,33024,6960,39899,23208,0,0,0,0,0
246,0.00,99072,33024,0,33024,6602,8807,23208,0,0,0,0,0
247,0.00,198720,66240,0,66240,12599,46548,56406,0,0,0,0,0
248,0.00,87552,29184,0,29184,6824,25271,20730,0,0,0,0,0
249,0.00,82944,27648,0,27648,5931,970,19668,0,0,0,0,0
250,0.00,87552,29184,0,29184,5580,2157,20730,0,0,0,0,0
251,0.00,87552,29184,0,29184,5734,298,20730,0,0,0,0,0
252,0.00,82944,27648,0,27648,7720,86342,19668,0,0,0,0,0
253,0.00,87552,29184,0,29184,11250,831233,20730,0,0,0,0,0
254,0.00,82944,27648,0,27648,6176,0,19668,0,0,0,0,0
255,0.00,87552,29184,0,29184,7146,0,20730,0,0,0,0,0
256,0.00,82944,27648,0,27648,8200,0,19668,0,0,0,0,0
257,0.00,87552,29184,0,29184,9275,676510,20730,0,0,0,0,0
258,0.00,144,48,0,48,48,0,96,0,0,0,0,0
259,0.00,89226,29742,0,29742,5448,0,21660,0,0,0,0,0
260,0.00,144,48,0,48,24,0,96,0,0,0,0,0
261,0.00,89226,29742,0,29742,3076,0,21618,0,0,0,0,0
262,0.00,144,48,0,48,24,0,96,0,0,0,0,0
263,0.00,89226,29742,0,29742,2988,0,21660,0,0,0,0,0
264,0.00,144,48,0,48,32,0,96,0,0,0,0,0
265,0.00,89226,29742,0,29742,5036,0,21618,0,0,0,0,0
266,0.00,8424,2808,0,2808,461,0,3198,0,0,0,0,0
267,0.00,39798,13266,0,13266,1886,0,9462,0,0,0,0,0
268,0.00,8424,2808,0,2808,534,0,3198,0,0,0,0,0
269,0.00,39798,13266,0,13266,1921,0,9462,0,0,0,0,0
270,0.00,8424,2808,0,2808,553,0,3198,0,0,0,0,0
271,0.00,39798,13266,0,13266,2247,0,9462,0,0,0,0,0
272,0.00,7200,2400,0,2400,565,0,2700,0,0,0,0,0
273,0.00,39798,13266,0,13266,2456,0,9462,0,0,0,0,0
274,0.00,7200,2400,0,2400,1041,0,2700,0,0,0,0,0
275,0.00,39798,13266,0,13266,3723,0,9462,0,0,0,0,0
276,0.00,7200,2400,0,2400,617,17840,2700,0,0,0,0,0
277,0.00,39798,13266,0,13266,2733,28454,9462,0,0,0,0,0
278,0.00,7200,2400,0,2400,512,0,2700,0,0,0,0,0
279,0.00,39798,13266,0,13266,2548,0,9462,0,0,0,0,0
280,0.00,165312,55104,0,55104,14444,13487772,39744,0,0,0,0,0
281,0.00,27378,9126,0,9126,2912,415618,6510,0,0,0,0,0
282,0.00,24516,8172,0,8172,3010,430912,5796,0,0,0,0,0
283,0.00,27378,9126,0,9126,1743,0,6510,0,0,0,0,0
284,0.00,24516,8172,0,8172,1665,0,5796,0,0,0,0,0
285,0.00,504,168,0,168,468,0,300,0,0,0,0,0
286,0.00,260712,86904,0,86904,41591,0,73980,0,0,0,0,0
287,0.00,180,60,0,60,196,0,120,0,0,0,0,0
302,0.00,65520,21840,0,21840,5473,193519,20226,0,0,0,0,0
303,0.00,8424,2808,0,2808,520,4389,3198,0,0,0,0,0
304,0.00,39798,13266,0,13266,2205,6017,9462,0,0,0,0,0
305,0.00,24516,8172,0,8172,1644,32583,5796,0,0,0,0,0
306,0.00,1944,648,0,648,463,10027057,780,0,0,0,0,0
307,0.00,5040,1680,0,1680,1129,854217,3408,0,0,0,0,0
308,0.00,41976,13992,0,13992,7590,49155810,12678,0,0,0,0,0
309,0.00,26208,8736,0,8736,2986,734300,10500,0,0,0,0,0
310,0.00,52128,17376,0,17376,7639,2874771,19662,0,0,0,0,0
311,0.00,288,96,0,96,160,0,96,0,0,0,0,0
312,0.00,41976,13992,0,13992,7694,128384,12678,0,0,0,0,0
313,0.00,19728,6576,0,6576,2354,23438,7200,0,0,0,0,0
314,0.00,66240,22080,0,22080,8397,134032,38808,0,0,0,0,0
315,0.00,3672,1224,0,1224,806,60349,1308,0,0,0,0,0
316,0.00,3672,1224,0,1224,810,13386,1284,0,0,0,0,0
317,0.00,2664,888,0,888,632,2821,852,0,0,0,0,0
318,0.00,2880,960,0,960,239,0,792,0,0,0,0,0
319,0.00,2016,672,0,672,136,0,744,0,0,0,0,0
320,0.00,2880,960,0,960,285,0,792,0,0,0,0,0
321,1.73140E+12,2016,672,0,672,112,0,744,0,0,0,0,0
322,4.36,2880,960,0,960,238,0,792,0,0,0,0,0
323,4.20,2016,672,0,672,104,0,744,0,0,0,0,0
324,4.56,2880,960,0,960,242,0,792,0,0,0,0,0
325,4.32,2016,672,0,672,120,0,744,0,0,0,0,0
326,4.28,2880,960,0,960,193,0,792,0,0,0,0,0
327,4.40,2016,672,0,672,122,0,744,0,0,0,0,0
328,4.56,2880,960,0,960,251,0,792,0,0,0,0,0
329,4.72,2016,672,0,672,121,0,744,0,0,0,0,0
330,4.44,2880,960,0,960,275,0,792,0,0,0,0,0
331,4.16,2016,672,0,672,138,0,744,0,0,0,0,0
332,4.36,2880,960,0,960,236,0,792,0,0,0,0,0
333,4.36,2016,672,0,672,142,0,744,0,0,0,0,0
334,4.52,2880,960,0,960,242,0,792,0,0,0,0,0
335,4.40,2016,672,0,672,153,0,744,0,0,0,0,0
336,6.28,7920,2640,0,2640,1166,693,5352,0,0,0,0,0
337,11.88,576,192,0,192,192,606,336,0,0,0,0,0
338,9.32,5040,1680,0,1680,1126,7551,3408,0,0,0,0,0
339,1.84466E+17,972,324,0,324,420,24777031,396,0,0,0,0,0
340,0.00,4356,1452,0,1452,494,78588,1908,0,0,0,0,0
341,0.00,432,144,0,144,37,0,288,0,0,0,0,0
342,0.00,1476,492,0,492,265,7306,588,0,0,0,0,0
343,1.73140E+12,432,144,0,144,56,0,288,0,0,0,0,0
344,1.84466E+17,10008,3336,0,3336,1562,99265,4260,0,0,0,0,0
345,0.00,900,300,0,300,392,0,552,0,0,0,0,0
346,0.00,61344,20448,0,20448,5964,490613,35754,0,0,0,0,0
347,0.00,900,300,0,300,432,664556,552,0,0,0,0,0
348,0.00,90,30,0,30,92,25339132,42,0,0,0,0,0
349,0.00,24480,8160,0,8160,4192,5958314,11166,0,0,0,0,0
350,0.00,67248,22416,0,22416,8646,34886,23430,0,0,0,0,0
351,0.00,417744,139248,0,139248,31468,41554,145920,0,0,0,0,0
352,0.00,324,108,0,108,56,13066,216,0,0,0,0,0
353,0.00,1152,384,0,384,384,167,720,0,0,0,0,0
354,0.00,98208,32736,0,32736,6922,0,27000,0,0,0,0,0
355,0.00,500328,166776,0,166776,35189,306351,136602,0,0,0,0,0
356,0.00,99072,33024,0,33024,5962,7245,23208,0,0,0,0,0
357,0.00,99072,33024,0,33024,6498,13998,23208,0,0,0,0,0
358,0.00,99072,33024,0,33024,7365,34333,23208,0,0,0,0,0
359,0.00,99072,33024,0,33024,8801,66833,23208,0,0,0,0,0
360,0.00,99072,33024,0,33024,8854,66663,23208,0,0,0,0,0
361,0.00,99072,33024,0,33024,7231,34434,23208,0,0,0,0,0
362,0.00,99072,33024,0,33024,6451,14446,23208,0,0,0,0,0
363,0.00,99072,33024,0,33024,5905,7769,23208,0,0,0,0,0
364,0.00,198720,66240,0,66240,12279,46089,56406,0,0,0,0,0
365,0.00,87552,29184,0,29184,7023,87886,20730,0,0,0,0,0
366,0.00,82944,27648,0,27648,5941,35555,19668,0,0,0,0,0
367,0.00,87552,29184,0,29184,5908,12015,20730,0,0,0,0,0
368,0.00,87552,29184,0,29184,5542,9698,20730,0,0,0,0,0
369,0.00,82944,27648,0,27648,8000,321415,19668,0,0,0,0,0
370,0.00,87552,29184,0,29184,11590,1942999,20730,0,0,0,0,0
371,0.00,82944,27648,0,27648,5783,7986,19668,0,0,0,0,0
372,0.00,87552,29184,0,29184,6821,41988,20730,0,0,0,0,0
373,0.00,82944,27648,0,27648,7747,129414,19668,0,0,0,0,0
374,0.00,87552,29184,0,29184,11463,978916,20730,0,0,0,0,0
375,0.00,144,48,0,48,32,6379,96,0,0,0,0,0
376,0.00,89226,29742,0,29742,5032,25713,21660,0,0,0,0,0
377,0.00,144,48,0,48,16,683,96,0,0,0,0,0
378,7.80,89226,29742,0,29742,2974,2941,21618,0,0,0,0,0
379,3.72,144,48,0,48,16,813,96,0,0,0,0,0
380,8.04,89226,29742,0,29742,3134,2303,21660,0,0,0,0,0
381,3.72,144,48,0,48,32,6643,96,0,0,0,0,0
382,7.80,89226,29742,0,29742,5016,21771,21618,0,0,0,0,0
383,4.68,8424,2808,0,2808,543,1942,3198,0,0,0,0,0
384,6.00,39798,13266,0,13266,2033,2212,9462,0,0,0,0,0
385,5.00,8424,2808,0,2808,535,2026,3198,0,0,0,0,0
386,5.88,39798,13266,0,13266,1996,2223,9462,0,0,0,0,0
387,5.00,8424,2808,0,2808,532,3763,3198,0,0,0,0,0
388,6.24,39798,13266,0,13266,2217,5564,9462,0,0,0,0,0
389,4.84,7200,2400,0,2400,488,7916,2700,0,0,0,0,0
390,6.20,39798,13266,0,13266,2419,10345,9462,0,0,0,0,0
391,6.16,7200,2400,0,2400,1060,176005,2700,0,0,0,0,0
392,7.40,39798,13266,0,13266,3835,168569,9462,0,0,0,0,0
393,6.08,7200,2400,0,2400,1094,169693,2700,0,0,0,0,0
394,7.16,39798,13266,0,13266,3857,169859,9462,0,0,0,0,0
395,4.68,7200,2400,0,2400,498,7475,2700,0,0,0,0,0
396,5.92,39798,13266,0,13266,2409,10388,9462,0,0,0,0,0
397,19.00,165312,55104,0,55104,14796,1399187,39744,0,0,0,0,0
398,20.20,27378,9126,0,9126,5056,3563762,6510,0,0,0,0,0
399,1.84466E+17,24516,8172,0,8172,4847,4338122,5796,0,0,0,0,0
400,0.00,27378,9126,0,9126,1692,13770,6510,0,0,0,0,0
401,0.00,24516,8172,0,8172,1664,19138,5796,0,0,0,0,0
402,0.00,504,168,0,168,456,0,300,0,0,0,0,0
403,0.00,260712,86904,0,86904,40579,0,73980,0,0,0,0,0
404,0.00,180,60,0,60,216,0,120,0,0,0,0,0
419,0.00,65520,21840,0,21840,5857,237553,20226,0,0,0,0,0
420,0.00,8424,2808,0,2808,549,4368,3198,0,0,0,0,0
421,0.00,39798,13266,0,13266,2239,6319,9462,0,0,0,0,0
422,0.00,24516,8172,0,8172,1629,32686,5796,0,0,0,0,0
423,0.00,1944,648,0,648,521,5513610,780,0,0,0,0,0
424,0.00,5040,1680,0,1680,1139,439780,3408,0,0,0,0,0
425,0.00,41976,13992,0,13992,7365,37154763,12678,0,0,0,0,0
426,0.00,26208,8736,0,8736,3033,749165,10500,0,0,0,0,0
427,0.00,52128,17376,0,17376,7584,1024772,19662,0,0,0,0,0
428,0.00,288,96,0,96,108,0,96,0,0,0,0,0
429,0.00,41976,13992,0,13992,7450,16077,12678,0,0,0,0,0
430,0.00,19728,6576,0,6576,2300,0,7200,0,0,0,0,0
431,0.00,66240,22080,0,22080,7793,19571,38808,0,0,0,0,0
432,0.00,3672,1224,0,1224,928,0,1308,0,0,0,0,0
433,0.00,3672,1224,0,1224,925,212,1284,0,0,0,0,0
434,0.00,2664,888,0,888,658,0,852,0,0,0,0,0
435,0.00,2880,960,0,960,251,0,792,0,0,0,0,0
436,1.73140E+12,2016,672,0,672,122,0,744,0,0,0,0,0
437,3.56,2880,960,0,960,267,0,792,0,0,0,0,0
438,3.56,2016,672,0,672,134,0,744,0,0,0,0,0
439,3.48,2880,960,0,960,176,0,792,0,0,0,0,0
440,3.28,2016,672,0,672,133,0,744,0,0,0,0,0
441,3.48,2880,960,0,960,178,0,792,0,0,0,0,0
442,3.32,2016,672,0,672,89,0,744,0,0,0,0,0
443,3.52,2880,960,0,960,208,0,792,0,0,0,0,0
444,3.44,2016,672,0,672,125,0,744,0,0,0,0,0
445,3.72,2880,960,0,960,246,0,792,0,0,0,0,0
446,3.68,2016,672,0,672,145,0,744,0,0,0,0,0
447,3.68,2880,960,0,960,260,0,792,0,0,0,0,0
448,3.60,2016,672,0,672,155,0,744,0,0,0,0,0
449,3.56,2880,960,0,960,196,0,792,0,0,0,0,0
450,3.36,2016,672,0,672,123,0,744,0,0,0,0,0
451,3.40,2880,960,0,960,174,0,792,0,0,0,0,0
452,3.40,2016,672,0,672,110,0,744,0,0,0,0,0
453,4.88,7920,2640,0,2640,1331,0,5352,0,0,0,0,0
454,8.28,576,192,0,192,228,0,336,0,0,0,0,0
455,6.92,5040,1680,0,1680,1141,0,3408,0,0,0,0,0
456,1.84466E+17,972,324,0,324,412,37949747,396,0,0,0,0,0
457,0.00,4356,1452,0,1452,527,109036,1908,0,0,0,0,0
458,0.00,432,144,0,144,50,104,288,0,0,0,0,0
459,0.00,1476,492,0,492,260,104197,588,0,0,0,0,0
460,1.73140E+12,432,144,0,144,56,336,288,0,0,0,0,0
461,6.32,10008,3336,0,3336,1469,48030,4260,0,0,0,0,0
462,1.84466E+17,900,300,0,300,372,0,552,0,0,0,0,0
463,0.00,61344,20448,0,20448,5352,628965,35754,0,0,0,0,0
464,0.00,900,300,0,300,372,1262602,552,0,0,0,0,0
465,0.00,90,30,0,30,68,24940067,42,0,0,0,0,0
466,0.00,24480,8160,0,8160,3077,3985131,11166,0,0,0,0,0
467,0.00,67248,22416,0,22416,8558,1599,23430,0,0,0,0,0
468,0.00,417744,139248,0,139248,31366,13869,145920,0,0,0,0,0
469,0.00,324,108,0,108,56,0,216,0,0,0,0,0
470,0.00,1152,384,0,384,464,0,720,0,0,0,0,0
471,0.00,98208,32736,0,32736,6904,0,27000,0,0,0,0,0
472,0.00,500328,166776,0,166776,34512,230183,136602,0,0,0,0,0
473,0.00,99072,33024,0,33024,6620,17754,23208,0,0,0,0,0
474,0.00,99072,33024,0,33024,6950,26388,23208,0,0,0,0,0
475,0.00,99072,33024,0,33024,7782,0,23208,0,0,0,0,0
476,0.00,99072,33024,0,33024,9582,0,23208,0,0,0,0,0
477,0.00,99072,33024,0,33024,8838,3270,23208,0,0,0,0,0
478,0.00,99072,33024,0,33024,7289,0,23208,0,0,0,0,0
479,0.00,99072,33024,0,33024,6659,0,23208,0,0,0,0,0
480,0.00,99072,33024,0,33024,5892,0,23208,0,0,0,0,0
481,0.00,198720,66240,0,66240,12670,32968,56406,0,0,0,0,0
482,0.00,87552,29184,0,29184,7187,31306,20730,0,0,0,0,0
483,0.00,82944,27648,0,27648,6219,110970,19668,0,0,0,0,0
484,0.00,87552,29184,0,29184,5939,46269,20730,0,0,0,0,0
485,0.00,87552,29184,0,29184,6053,850,20730,0,0,0,0,0
486,0.00,82944,27648,0,27648,8253,0,19668,0,0,0,0,0
487,0.00,87552,29184,0,29184,9627,1526713,20730,0,0,0,0,0
488,0.00,82944,27648,0,27648,5836,13369,19668,0,0,0,0,0
489,0.00,87552,29184,0,29184,6897,29991,20730,0,0,0,0,0
490,0.00,82944,27648,0,27648,7777,200001,19668,0,0,0,0,0
491,0.00,87552,29184,0,29184,11119,1400795,20730,0,0,0,0,0
492,0.00,144,48,0,48,32,0,96,0,0,0,0,0
493,0.00,89226,29742,0,29742,5125,0,21660,0,0,0,0,0
494,1.73140E+12,144,48,0,48,24,0,96,0,0,0,0,0
495,6.24,89226,29742,0,29742,3075,0,21618,0,0,0,0,0
496,2.92,144,48,0,48,24,0,96,0,0,0,0,0
497,6.64,89226,29742,0,29742,3334,0,21660,0,0,0,0,0
498,2.96,144,48,0,48,32,0,96,0,0,0,0,0
499,6.28,89226,29742,0,29742,5285,0,21618,0,0,0,0,0
500,3.56,8424,2808,0,2808,469,0,3198,0,0,0,0,0
501,4.48,39798,13266,0,13266,1882,0,9462,0,0,0,0,0
502,3.48,8424,2808,0,2808,517,0,3198,0,0,0,0,0
503,4.32,39798,13266,0,13266,1938,0,9462,0,0,0,0,0
504,3.52,8424,2808,0,2808,545,0,3198,0,0,0,0,0
505,4.40,39798,13266,0,13266,2239,0,9462,0,0,0,0,0
506,3.36,7200,2400,0,2400,548,0,2700,0,0,0,0,0
507,4.40,39798,13266,0,13266,2436,0,9462,0,0,0,0,0
508,3.84,7200,2400,0,2400,695,21495,2700,0,0,0,0,0
509,4.40,39798,13266,0,13266,2767,35241,9462,0,0,0,0,0
510,4.00,7200,2400,0,2400,1023,0,2700,0,0,0,0,0
511,5.32,39798,13266,0,13266,3661,0,9462,0,0,0,0,0
512,3.40,7200,2400,0,2400,492,0,2700,0,0,0,0,0
513,4.60,39798,13266,0,13266,2446,0,9462,0,0,0,0,0
514,42.44,165312,55104,0,55104,14395,13517152,39744,0,0,0,0,0
